read_id	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc	label
NC_039553.1_11001_11505_12:0:0_7:0:0_30e	150	13.0	NC_039553.1	11356	-	60	145M5S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	5	5	75	1.0	1.0	1	0.0	0
NC_039553.1_1182_1690_4:0:0_7:0:0_211c	150	13.0	NC_039553.1	1182	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	2	0.0	0
NC_039553.1_3138_3615_8:0:0_7:0:0_2610	150	13.0	NC_039553.1	3466	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9	0.9	1	0.0	0
NC_039553.1_9407_10015_8:0:0_10:0:0_21ed	150	13.0	NC_039553.1	9866	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.916667	0.923179	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_267341_267845_0:0:0_0:0:0_a00	150	40.0	NC_039553.1	13074	+	60	145M5S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	5	5	75	0.959687	0.956834	0	0.0	1
NC_039553.1_11176_11756_1:0:0_9:0:0_206c	150	13.0	NC_039553.1	11176	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.98629	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_1113_1597_0:0:0_0:0:0_1115	150	40.0	NC_039553.1	1863	+	60	91M59S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	59	59	75	0.971828	0.971429	0	0.0	1
NC_039553.1_3782_4246_10:0:0_5:0:0_aa2	150	13.0	NC_039553.1	4097	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_153256_153734_0:0:0_0:0:0_26af	150	40.0	NC_039553.1	10253	-	60	51S99M	1	1	2	0	1449	1449	1449.0	1	0	48	48.0	0	0.0	51	0	51	75	0.914286	0.914286	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_233407_233865_0:0:0_0:0:0_784	150	40.0	NC_039553.1	6474	+	60	82M68S	1	1	2	0	5543	5543	5543.0	1	0	60	60.0	0	0.0	0	68	68	75	1.0	1.0	1	1.0	1
NC_039553.1_3550_3999_6:0:0_6:0:0_140	150	13.0	NC_039553.1	3550	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	1	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_287547_288005_0:0:0_0:0:0_1d06	150	40.0	NC_039553.1	7911	-	60	117M33S	1	1	2	0	3865	3865	3865.0	1	0	2	2.0	0	0.0	0	33	33	75	0.971828	0.971429	0	0.0	1
NC_039553.1_7873_8343_10:0:0_6:0:0_7e	150	13.0	NC_039553.1	7873	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	2	1.0	0
NC_039553.1_4416_4879_5:0:0_9:0:0_462	150	13.0	NC_039553.1	4416	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_508_998_4:0:0_12:0:0_1d8b	150	13.0	NC_039553.1	508	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	0
NC_039553.1_15267_15709_11:0:0_4:0:0_14ea	150	13.0	NC_039553.1	15275	+	60	8S142M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	8	0	8	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_322895_323458_0:0:0_0:0:0_a63	150	40.0	NC_039553.1	15707	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_227307_227892_0:0:0_0:0:0_460	150	40.0	NC_039553.1	6250	-	60	60S82M8S	1	1	2	0	6771	6771	6771.0	1	0	42	42.0	0	0.0	60	8	68	75	0.925298	0.924165	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_193055_193513_0:0:0_0:0:0_1ae0	150	40.0	NC_039553.1	1308	-	60	87M63S	1	1	2	0	7446	7446	7446.0	1	0	57	57.0	0	0.0	0	63	63	75	0.92957	0.928571	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_60990_61488_0:0:0_0:0:0_14c6	150	40.0	NC_039553.1	8448	+	60	80M70S	1	1	2	0	6207	6207	6207.0	1	0	60	60.0	0	0.0	0	70	70	75	0.971429	0.971429	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_196676_197180_0:0:0_0:0:0_271	150	40.0	NC_039553.1	10022	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986482	0.985714	0	0.0	1
NC_039553.1_10645_11133_9:0:0_8:0:0_1554	150	13.0	NC_039553.1	10645	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.973675	0.971429	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_229027_229493_0:0:0_0:0:0_161e	150	40.0	NC_039553.1	9179	-	60	80M70S	1	1	2	0	6854	6854	6854.0	1	0	60	60.0	0	0.0	0	70	70	75	1.0	1.0	2	0.5	1
chimera_1_A9831-10051_B14983-15061_MH0_324912_325381_0:0:0_0:0:0_1439	150	40.0	NC_039553.1	12792	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971382	0.970581	0	0.0	1
NC_039553.1_8611_9122_6:0:0_8:0:0_1f9	150	13.0	NC_039553.1	8973	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986482	0.985714	0	0.0	0
NC_039553.1_14049_14597_5:0:0_6:0:0_1182	150	13.0	NC_039553.1	14448	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_6108_6700_4:0:0_8:0:0_14ee	150	13.0	NC_039553.1	6108	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.919822	0.933963	0	0.0	0
NC_039553.1_7655_8220_5:0:0_4:0:0_1da7	150	13.0	NC_039553.1	8071	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	1	1.0	0
NC_039553.1_9303_9731_5:0:0_10:0:0_19bd	150	13.0	NC_039553.1	9303	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.928571	0.928571	0	0.0	0
NC_039553.1_3647_4123_8:0:0_7:0:0_1294	150	13.0	NC_039553.1	3647	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.97258	0.971429	0	0.0	0
NC_039553.1_4142_4686_9:0:0_7:0:0_1f00	150	13.0	NC_039553.1	4142	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	0
NC_039553.1_5621_6103_9:0:0_13:0:0_327	150	13.0	NC_039553.1	5954	-	60	139M11S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	11	11	75	0.986824	0.985714	0	0.0	0
NC_039553.1_14860_15353_5:0:0_3:0:0_1a17	150	13.0	NC_039553.1	14860	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.914286	0.914286	1	0.0	0
NC_039553.1_5753_6333_7:0:0_7:0:0_20d5	150	13.0	NC_039553.1	6184	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986482	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_261342_261851_0:0:0_0:0:0_407	150	40.0	NC_039553.1	6465	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	2	0.5	1
chimera_1_A9831-10051_B14983-15061_MH0_266805_267246_0:0:0_0:0:0_77	150	40.0	NC_039553.1	8340	-	60	36S114M	1	1	2	0	1854	1854	1854.0	1	0	19	19.0	0	0.0	36	0	36	75	0.985714	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_288658_289090_0:0:0_0:0:0_2411	150	40.0	NC_039553.1	8084	+	60	78M72S	1	1	2	0	7979	7979	7979.0	1	0	60	60.0	0	0.0	0	72	72	75	0.959996	0.957143	2	1.0	1
NC_039553.1_16068_16565_9:0:0_2:0:0_1cae	150	13.0	NC_039553.1	16416	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_255977_256525_0:0:0_0:0:0_1a9d	150	40.0	NC_039553.1	10821	+	60	123M27S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	27	27	75	1.0	1.0	1	1.0	1
NC_039553.1_3831_4326_6:0:0_10:0:0_2323	150	13.0	NC_039553.1	4177	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	1	1.0	0
NC_039553.1_12801_13225_8:0:0_4:0:0_1f5e	150	13.0	NC_039553.1	13076	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.973312	0.971429	2	0.0	0
NC_039553.1_14350_14853_10:0:0_4:0:0_1bb3	150	13.0	NC_039553.1	14350	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.943656	0.942857	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_276839_277372_0:0:0_0:0:0_1cf6	150	40.0	NC_039553.1	14907	+	60	48S102M	1	1	2	0	5871	5871	5871.0	1	0	24	24.0	0	0.0	48	0	48	75	0.92957	0.928571	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_119890_120385_0:0:0_0:0:0_15ec	150	40.0	NC_039553.1	7503	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	1
NC_039553.1_480_964_7:0:0_3:0:0_c1d	150	13.0	NC_039553.1	815	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9863	0.985714	0	0.0	0
NC_039553.1_14112_14719_8:0:0_6:0:0_154f	150	13.0	NC_039553.1	14112	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972222	0.971429	0	0.0	0
NC_039553.1_7376_7893_3:0:0_4:0:0_15bd	150	13.0	NC_039553.1	7376	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	2	0.5	0
NC_039553.1_8581_9098_9:0:0_10:0:0_c36	150	13.0	NC_039553.1	8949	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	2	1.0	0
NC_039553.1_2495_3023_6:0:0_8:0:0_827	150	13.0	NC_039553.1	2874	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	0	0.0	0
NC_039553.1_4708_5187_7:0:0_6:0:0_238a	150	13.0	NC_039553.1	5038	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	0
NC_039553.1_1083_1599_6:0:0_9:0:0_146c	150	13.0	NC_039553.1	1450	-	57	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	1	0.0	0
NC_039553.1_5825_6400_4:0:0_7:0:0_15ea	150	13.0	NC_039553.1	6251	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.942857	0.942857	0	0.0	0
NC_039553.1_13478_13952_6:0:0_9:0:0_269b	150	13.0	NC_039553.1	13803	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	0
NC_039553.1_15118_15617_11:0:0_7:0:0_1f38	150	13.0	NC_039553.1	15468	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	1	1.0	0
chimera_1_A9831-10051_B14983-15061_MH0_79434_79866_0:0:0_0:0:0_1526	150	40.0	NC_039553.1	11210	+	60	7S143M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	7	0	7	75	0.985914	0.985714	0	0.0	1
NC_039553.1_7127_7577_5:0:0_14:0:0_944	150	13.0	NC_039553.1	7127	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_239538_239947_0:0:0_0:0:0_d32	150	40.0	NC_039553.1	7441	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_27010_27497_0:0:0_0:0:0_a9c	150	40.0	NC_039553.1	15066	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.944423	0.942857	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_263411_263905_0:0:0_0:0:0_59d	150	40.0	NC_039553.1	3339	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986482	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_142411_142863_0:0:0_0:0:0_aa5	150	40.0	NC_039553.1	15727	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_238077_238552_0:0:0_0:0:0_2598	150	40.0	NC_039553.1	6420	+	60	55S95M	1	1	2	0	3464	3464	3464.0	1	0	48	48.0	0	0.0	55	0	55	75	0.971828	0.971429	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_233389_233909_0:0:0_0:0:0_974	150	40.0	NC_039553.1	15222	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9	0.9	0	0.0	1
NC_039553.1_15635_16183_9:0:0_4:0:0_18da	150	13.0	NC_039553.1	15635	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986111	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_198675_199164_0:0:0_0:0:0_15ff	150	40.0	NC_039553.1	5108	+	60	79M71S	1	1	2	0	3619	3619	3619.0	1	0	60	60.0	0	0.0	0	71	71	75	0.945159	0.951751	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_263386_263880_0:0:0_0:0:0_2090	150	40.0	NC_039553.1	3314	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	0.0	1
NC_039553.1_13925_14346_4:0:0_12:0:0_20c9	150	13.0	NC_039553.1	14197	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_91651_92111_0:0:0_0:0:0_217c	150	40.0	NC_039553.1	12219	-	60	24S126M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	24	0	24	75	0.972211	0.971429	0	0.0	1
NC_039553.1_8923_9390_7:0:0_8:0:0_e3f	150	13.0	NC_039553.1	8923	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972963	0.971429	0	0.0	0
NC_039553.1_12660_13236_8:0:0_9:0:0_2448	150	13.0	NC_039553.1	12660	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.923996	0.923179	3	0.667	0
NC_039553.1_3967_4458_11:0:0_3:0:0_1cec	150	13.0	NC_039553.1	3967	+	59	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	0
NC_039553.1_15114_15651_8:0:0_7:0:0_ff5	150	13.0	NC_039553.1	15114	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	0
NC_039553.1_15804_16247_8:0:0_5:0:0_ca6	150	13.0	NC_039553.1	16098	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_8775_9261_10:0:0_5:0:0_217	150	13.0	NC_039553.1	8775	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	0
chimera_1_A9831-10051_B14983-15061_MH0_31651_32089_0:0:0_0:0:0_3c7	150	40.0	NC_039553.1	9449	-	60	6S144M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	6	0	6	75	0.972222	0.971429	0	0.0	1
NC_039553.1_1447_2043_9:0:0_10:0:0_4e6	150	13.0	NC_039553.1	1894	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_7145_7684_10:0:0_11:0:0_15fe	150	13.0	NC_039553.1	7163	+	60	18S132M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	18	0	18	75	1.0	1.0	0	0.0	0
NC_039553.1_2248_2767_10:0:0_9:0:0_1db0	150	13.0	NC_039553.1	2618	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	1	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_258278_258812_0:0:0_0:0:0_d81	150	40.0	NC_039553.1	5965	-	60	86M64S	1	1	2	0	7427	7427	7427.0	1	0	57	57.0	0	0.0	0	64	64	75	0.943656	0.942857	2	1.0	1
NC_039553.1_12860_13462_7:0:0_8:0:0_383	150	13.0	NC_039553.1	12860	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_256310_256760_0:0:0_0:0:0_16b6	150	40.0	NC_039553.1	13505	-	60	146M4S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	4	4	75	0.943656	0.942857	2	0.5	1
chimera_1_A9831-10051_B14983-15061_MH0_181229_181718_0:0:0_0:0:0_b43	150	40.0	NC_039553.1	4678	+	60	125M25S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	25	25	75	0.92957	0.928571	0	0.0	1
NC_039553.1_3347_3856_6:0:0_3:0:0_245a	150	13.0	NC_039553.1	3707	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.92957	0.937465	1	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_230773_231261_0:0:0_0:0:0_4b2	150	40.0	NC_039553.1	3881	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_104662_105235_0:0:0_0:0:0_169c	150	40.0	NC_039553.1	16281	-	60	63S87M	1	1	2	0	3155	3155	3155.0	1	0	58	58.0	0	0.0	63	0	63	75	0.98629	0.985714	0	0.0	1
NC_039553.1_11198_11683_8:0:0_7:0:0_1f1e	150	13.0	NC_039553.1	11534	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_38008_38469_0:0:0_0:0:0_10d9	150	40.0	NC_039553.1	4405	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_182794_183291_0:0:0_0:0:0_b9b	150	40.0	NC_039553.1	6170	+	60	96M54S	1	1	2	0	4529	4529	4529.0	1	0	40	40.0	0	0.0	0	54	54	75	0.974006	0.971429	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_329752_330208_0:0:0_0:0:0_2689	150	40.0	NC_039553.1	13299	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	1	0.0	1
NC_039553.1_2319_2906_8:0:0_7:0:0_67c	150	13.0	NC_039553.1	2319	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.944444	0.942857	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_8103_8609_0:0:0_0:0:0_1616	150	40.0	NC_039553.1	2740	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
NC_039553.1_9196_9645_8:0:0_11:0:0_608	150	13.0	NC_039553.1	9196	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	0
NC_039553.1_1652_2236_7:0:0_6:0:0_d8f	150	13.0	NC_039553.1	2087	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.942857	0.942857	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_141774_142189_0:0:0_0:0:0_78f	150	40.0	NC_039553.1	8622	-	60	100M50S	1	1	2	0	5759	5759	5759.0	1	0	30	30.0	0	0.0	0	50	50	75	0.985714	0.985714	1	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_222871_223424_0:0:0_0:0:0_a33	150	40.0	NC_039553.1	3324	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
NC_039553.1_4697_5162_10:0:0_4:0:0_1451	150	13.0	NC_039553.1	4697	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_115888_116353_0:0:0_0:0:0_23a4	150	40.0	NC_039553.1	7107	-	60	15S135M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	15	0	15	75	0.985714	0.985714	0	0.0	1
NC_039553.1_2930_3447_5:0:0_5:0:0_1701	150	13.0	NC_039553.1	3298	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_179492_180026_0:0:0_0:0:0_1f62	150	40.0	NC_039553.1	2114	+	60	117M33S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	33	33	75	0.957143	0.957143	2	0.5	1
chimera_1_A9831-10051_B14983-15061_MH0_83481_83963_0:0:0_0:0:0_1766	150	40.0	NC_039553.1	6599	-	60	13S137M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	13	0	13	75	1.0	1.0	3	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_95941_96418_0:0:0_0:0:0_20e4	150	40.0	NC_039553.1	7386	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_92892_93362_0:0:0_0:0:0_1c1a	150	40.0	NC_039553.1	6300	+	60	16S134M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	16	0	16	75	0.944423	0.951751	1	1.0	1
chimera_1_A9831-10051_B14983-15061_MH0_191556_192034_0:0:0_0:0:0_f4a	150	40.0	NC_039553.1	7093	+	60	73S77M	1	1	2	0	1708	1708	1708.0	1	0	60	60.0	0	0.0	73	0	73	75	0.9863	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_303077_303617_0:0:0_0:0:0_1c91	150	40.0	NC_039553.1	11054	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_202468_202967_0:0:0_0:0:0_1516	150	40.0	NC_039553.1	15789	-	60	70S80M	1	1	2	0	665	665	665.0	1	0	60	60.0	0	0.0	70	0	70	75	0.985714	0.985714	0	0.0	1
NC_039553.1_14584_15070_5:0:0_7:0:0_568	150	13.0	NC_039553.1	14584	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972211	0.971429	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_140385_140915_0:0:0_0:0:0_1db3	150	40.0	NC_039553.1	13679	+	60	19S131M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	19	0	19	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_45449_45867_0:0:0_0:0:0_5e8	150	40.0	NC_039553.1	2627	+	60	105M45S	1	1	2	0	5954	5954	5954.0	1	0	60	60.0	0	0.0	0	45	45	75	0.986665	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_189963_190470_0:0:0_0:0:0_6ee	150	40.0	NC_039553.1	7507	+	60	129M21S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	21	21	75	0.985714	0.985714	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_274797_275312_0:0:0_0:0:0_1b90	150	40.0	NC_039553.1	6852	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_154881_155348_0:0:0_0:0:0_fdd	150	40.0	NC_039553.1	9309	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	2	0.0	1
chimera_1_A9831-10051_B14983-15061_MH0_181876_182336_0:0:0_0:0:0_9df	150	40.0	NC_039553.1	10424	-	60	80M70S	1	1	2	0	3730	3730	3730.0	1	0	56	56.0	0	0.0	0	70	70	75	0.972963	0.971429	0	0.0	1
NC_039553.1_2339_2871_2:0:0_7:0:0_9c	150	13.0	NC_039553.1	2339	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	0
NC_039553.1_534_1039_12:0:0_9:0:0_ba4	150	13.0	NC_039553.1	534	+	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972222	0.971429	0	0.0	0
chimera_1_A9831-10051_B14983-15061_MH0_322951_323364_0:0:0_0:0:0_2553	150	40.0	NC_039553.1	15763	+	60	108M42S	1	1	2	0	6984	6984	6984.0	1	0	19	19.0	0	0.0	0	42	42	75	0.971828	0.971429	1	0.0	1
NC_039553.1_9861_10384_3:0:0_6:0:0_23f9	150	13.0	NC_039553.1	10235	-	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986959	0.985714	0	0.0	0
