pair_id	read_id	y_sim	read_length	mean_base_quality	ref_name	ref_start_1based	strand	mapq	cigar	has_sa	sa_count	num_segments	sa_diff_contig	sa_min_delta_pos	sa_max_delta_pos	sa_mean_delta_pos	sa_same_strand_count	sa_opp_strand_count	sa_max_mapq	sa_mean_mapq	sa_min_nm	sa_mean_nm	softclip_left	softclip_right	total_clipped_bases	breakpoint_read_pos	kmer_cosine_diff	kmer_js_divergence	microhomology_length	microhomology_gc	read_uid
NC_039553.1_113_641_8:0:0_6:0:0_ba3	NC_039553.1_113_641_8:0:0_6:0:0_ba3	0	150	13.0	NC_039553.1	113	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9863	0.985714	0	0.0	NC_039553.1_113_641_8:0:0_6:0:0_ba3/F
NC_039553.1_117_618_6:0:0_5:0:0_966	NC_039553.1_117_618_6:0:0_5:0:0_966	0	150	13.0	NC_039553.1	117	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	NC_039553.1_117_618_6:0:0_5:0:0_966/F
NC_039553.1_118_678_9:0:0_5:0:0_1352	NC_039553.1_118_678_9:0:0_5:0:0_1352	0	150	13.0	NC_039553.1	118	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_118_678_9:0:0_5:0:0_1352/F
NC_039553.1_121_636_7:0:0_3:0:0_1e68	NC_039553.1_121_636_7:0:0_3:0:0_1e68	0	150	13.0	NC_039553.1	121	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9726	0.971429	0	0.0	NC_039553.1_121_636_7:0:0_3:0:0_1e68/F
NC_039553.1_121_618_8:0:0_6:0:0_2555	NC_039553.1_121_618_8:0:0_6:0:0_2555	0	150	13.0	NC_039553.1	121	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	NC_039553.1_121_618_8:0:0_6:0:0_2555/F
NC_039553.1_122_686_5:0:0_9:0:0_3b0	NC_039553.1_122_686_5:0:0_9:0:0_3b0	0	150	13.0	NC_039553.1	122	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_122_686_5:0:0_9:0:0_3b0/F
NC_039553.1_123_726_11:0:0_4:0:0_1b74	NC_039553.1_123_726_11:0:0_4:0:0_1b74	0	150	13.0	NC_039553.1	123	0	53	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	NC_039553.1_123_726_11:0:0_4:0:0_1b74/F
NC_039553.1_125_709_11:0:0_7:0:0_ab7	NC_039553.1_125_709_11:0:0_7:0:0_ab7	0	150	13.0	NC_039553.1	125	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	1	1.0	NC_039553.1_125_709_11:0:0_7:0:0_ab7/F
NC_039553.1_127_517_7:0:0_1:0:0_f2e	NC_039553.1_127_517_7:0:0_1:0:0_f2e	0	150	13.0	NC_039553.1	127	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	NC_039553.1_127_517_7:0:0_1:0:0_f2e/F
NC_039553.1_127_521_5:0:0_6:0:0_1877	NC_039553.1_127_521_5:0:0_6:0:0_1877	0	150	13.0	NC_039553.1	127	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_127_521_5:0:0_6:0:0_1877/F
NC_039553.1_128_711_14:0:0_11:0:0_1239	NC_039553.1_128_711_14:0:0_11:0:0_1239	0	150	13.0	NC_039553.1	128	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_128_711_14:0:0_11:0:0_1239/F
NC_039553.1_129_581_5:0:0_7:0:0_1c0d	NC_039553.1_129_581_5:0:0_7:0:0_1c0d	0	150	13.0	NC_039553.1	129	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986486	0.985714	0	0.0	NC_039553.1_129_581_5:0:0_7:0:0_1c0d/F
NC_039553.1_132_657_5:0:0_4:0:0_459	NC_039553.1_132_657_5:0:0_4:0:0_459	0	150	13.0	NC_039553.1	132	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	NC_039553.1_132_657_5:0:0_4:0:0_459/F
NC_039553.1_132_613_7:0:0_7:0:0_1f05	NC_039553.1_132_613_7:0:0_7:0:0_1f05	0	150	13.0	NC_039553.1	132	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_132_613_7:0:0_7:0:0_1f05/F
NC_039553.1_135_609_6:0:0_8:0:0_ced	NC_039553.1_135_609_6:0:0_8:0:0_ced	0	150	13.0	NC_039553.1	135	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_135_609_6:0:0_8:0:0_ced/F
NC_039553.1_135_614_9:0:0_10:0:0_20ec	NC_039553.1_135_614_9:0:0_10:0:0_20ec	0	150	13.0	NC_039553.1	135	0	59	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_135_614_9:0:0_10:0:0_20ec/F
NC_039553.1_136_634_7:0:0_8:0:0_ebc	NC_039553.1_136_634_7:0:0_8:0:0_ebc	0	150	13.0	NC_039553.1	136	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.9863	0.985714	1	0.0	NC_039553.1_136_634_7:0:0_8:0:0_ebc/F
NC_039553.1_138_655_6:0:0_10:0:0_21c	NC_039553.1_138_655_6:0:0_10:0:0_21c	0	150	13.0	NC_039553.1	138	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	NC_039553.1_138_655_6:0:0_10:0:0_21c/F
NC_039553.1_138_592_3:0:0_8:0:0_ed9	NC_039553.1_138_592_3:0:0_8:0:0_ed9	0	150	13.0	NC_039553.1	138	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_138_592_3:0:0_8:0:0_ed9/F
NC_039553.1_139_623_8:0:0_10:0:0_17be	NC_039553.1_139_623_8:0:0_10:0:0_17be	0	150	13.0	NC_039553.1	139	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	0.0	NC_039553.1_139_623_8:0:0_10:0:0_17be/F
NC_039553.1_142_640_9:0:0_6:0:0_109	NC_039553.1_142_640_9:0:0_6:0:0_109	0	150	13.0	NC_039553.1	142	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.98629	0.985714	0	0.0	NC_039553.1_142_640_9:0:0_6:0:0_109/F
NC_039553.1_142_619_7:0:0_4:0:0_1258	NC_039553.1_142_619_7:0:0_4:0:0_1258	0	150	13.0	NC_039553.1	142	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_142_619_7:0:0_4:0:0_1258/F
NC_039553.1_146_632_7:0:0_11:0:0_286	NC_039553.1_146_632_7:0:0_11:0:0_286	0	150	13.0	NC_039553.1	146	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_146_632_7:0:0_11:0:0_286/F
NC_039553.1_148_728_4:0:0_8:0:0_1297	NC_039553.1_148_728_4:0:0_8:0:0_1297	0	150	13.0	NC_039553.1	148	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_148_728_4:0:0_8:0:0_1297/F
NC_039553.1_153_550_6:0:0_12:0:0_855	NC_039553.1_153_550_6:0:0_12:0:0_855	0	150	13.0	NC_039553.1	153	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	NC_039553.1_153_550_6:0:0_12:0:0_855/F
NC_039553.1_154_664_10:0:0_4:0:0_10ea	NC_039553.1_154_664_10:0:0_4:0:0_10ea	0	150	13.0	NC_039553.1	154	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	1	0.0	NC_039553.1_154_664_10:0:0_4:0:0_10ea/F
NC_039553.1_154_602_8:0:0_9:0:0_1fe0	NC_039553.1_154_602_8:0:0_9:0:0_1fe0	0	150	13.0	NC_039553.1	154	0	53	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	1	0.0	NC_039553.1_154_602_8:0:0_9:0:0_1fe0/F
NC_039553.1_155_692_7:0:0_8:0:0_130a	NC_039553.1_155_692_7:0:0_8:0:0_130a	0	150	13.0	NC_039553.1	155	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	NC_039553.1_155_692_7:0:0_8:0:0_130a/F
NC_039553.1_157_617_9:0:0_12:0:0_2394	NC_039553.1_157_617_9:0:0_12:0:0_2394	0	150	13.0	NC_039553.1	157	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	1	1.0	NC_039553.1_157_617_9:0:0_12:0:0_2394/F
NC_039553.1_159_611_4:0:0_9:0:0_79a	NC_039553.1_159_611_4:0:0_9:0:0_79a	0	150	13.0	NC_039553.1	159	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.943656	0.942857	1	0.0	NC_039553.1_159_611_4:0:0_9:0:0_79a/F
NC_039553.1_163_619_4:0:0_10:0:0_94	NC_039553.1_163_619_4:0:0_10:0:0_94	0	150	13.0	NC_039553.1	163	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	0	0.0	NC_039553.1_163_619_4:0:0_10:0:0_94/F
NC_039553.1_164_678_8:0:0_4:0:0_ad9	NC_039553.1_164_678_8:0:0_4:0:0_ad9	0	150	13.0	NC_039553.1	164	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	NC_039553.1_164_678_8:0:0_4:0:0_ad9/F
NC_039553.1_165_582_7:0:0_8:0:0_89e	NC_039553.1_165_582_7:0:0_8:0:0_89e	0	150	13.0	NC_039553.1	165	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	NC_039553.1_165_582_7:0:0_8:0:0_89e/F
NC_039553.1_174_695_10:0:0_3:0:0_b03	NC_039553.1_174_695_10:0:0_3:0:0_b03	0	150	13.0	NC_039553.1	174	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971429	0.971429	0	0.0	NC_039553.1_174_695_10:0:0_3:0:0_b03/F
NC_039553.1_174_672_8:0:0_6:0:0_e5d	NC_039553.1_174_672_8:0:0_6:0:0_e5d	0	150	13.0	NC_039553.1	174	0	56	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_174_672_8:0:0_6:0:0_e5d/F
NC_039553.1_177_705_9:0:0_6:0:0_20d	NC_039553.1_177_705_9:0:0_6:0:0_20d	0	150	13.0	NC_039553.1	177	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957143	0.957143	0	0.0	NC_039553.1_177_705_9:0:0_6:0:0_20d/F
NC_039553.1_180_631_4:0:0_3:0:0_1c44	NC_039553.1_180_631_4:0:0_3:0:0_1c44	0	150	13.0	NC_039553.1	180	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	1	0.0	NC_039553.1_180_631_4:0:0_3:0:0_1c44/F
NC_039553.1_184_718_9:0:0_10:0:0_315	NC_039553.1_184_718_9:0:0_10:0:0_315	0	150	13.0	NC_039553.1	184	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.942857	0.942857	0	0.0	NC_039553.1_184_718_9:0:0_10:0:0_315/F
NC_039553.1_184_707_8:0:0_4:0:0_1748	NC_039553.1_184_707_8:0:0_4:0:0_1748	0	150	13.0	NC_039553.1	184	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_184_707_8:0:0_4:0:0_1748/F
NC_039553.1_184_644_9:0:0_9:0:0_22d3	NC_039553.1_184_644_9:0:0_9:0:0_22d3	0	150	13.0	NC_039553.1	184	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_184_644_9:0:0_9:0:0_22d3/F
NC_039553.1_185_725_4:0:0_2:0:0_1b2a	NC_039553.1_185_725_4:0:0_2:0:0_1b2a	0	150	13.0	NC_039553.1	185	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	NC_039553.1_185_725_4:0:0_2:0:0_1b2a/F
NC_039553.1_187_657_9:0:0_13:0:0_1d71	NC_039553.1_187_657_9:0:0_13:0:0_1d71	0	150	13.0	NC_039553.1	187	0	50	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	1	0.0	NC_039553.1_187_657_9:0:0_13:0:0_1d71/F
NC_039553.1_187_655_5:0:0_8:0:0_20c4	NC_039553.1_187_655_5:0:0_8:0:0_20c4	0	150	13.0	NC_039553.1	187	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	1	0.0	NC_039553.1_187_655_5:0:0_8:0:0_20c4/F
NC_039553.1_188_673_8:0:0_6:0:0_220f	NC_039553.1_188_673_8:0:0_6:0:0_220f	0	150	13.0	NC_039553.1	188	0	56	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_188_673_8:0:0_6:0:0_220f/F
NC_039553.1_188_643_9:0:0_7:0:0_263e	NC_039553.1_188_643_9:0:0_7:0:0_263e	0	150	13.0	NC_039553.1	188	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	NC_039553.1_188_643_9:0:0_7:0:0_263e/F
NC_039553.1_189_661_10:0:0_6:0:0_1779	NC_039553.1_189_661_10:0:0_6:0:0_1779	0	150	13.0	NC_039553.1	189	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	2	0.5	NC_039553.1_189_661_10:0:0_6:0:0_1779/F
NC_039553.1_189_711_6:0:0_11:0:0_1af0	NC_039553.1_189_711_6:0:0_11:0:0_1af0	0	150	13.0	NC_039553.1	189	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	NC_039553.1_189_711_6:0:0_11:0:0_1af0/F
NC_039553.1_190_608_6:0:0_6:0:0_aa1	NC_039553.1_190_608_6:0:0_6:0:0_aa1	0	150	13.0	NC_039553.1	190	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	NC_039553.1_190_608_6:0:0_6:0:0_aa1/F
NC_039553.1_191_683_6:0:0_9:0:0_291	NC_039553.1_191_683_6:0:0_9:0:0_291	0	150	13.0	NC_039553.1	191	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_191_683_6:0:0_9:0:0_291/F
NC_039553.1_191_703_9:0:0_13:0:0_17eb	NC_039553.1_191_703_9:0:0_13:0:0_17eb	0	150	13.0	NC_039553.1	191	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.942857	0.942857	0	0.0	NC_039553.1_191_703_9:0:0_13:0:0_17eb/F
NC_039553.1_192_704_11:0:0_5:0:0_8	NC_039553.1_192_704_11:0:0_5:0:0_8	0	150	13.0	NC_039553.1	192	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972963	0.971429	1	0.0	NC_039553.1_192_704_11:0:0_5:0:0_8/F
NC_039553.1_198_699_5:0:0_5:0:0_26df	NC_039553.1_198_699_5:0:0_5:0:0_26df	0	150	13.0	NC_039553.1	198	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_198_699_5:0:0_5:0:0_26df/F
NC_039553.1_201_682_4:0:0_8:0:0_1619	NC_039553.1_201_682_4:0:0_8:0:0_1619	0	150	13.0	NC_039553.1	201	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_201_682_4:0:0_8:0:0_1619/F
NC_039553.1_201_757_10:0:0_9:0:0_2057	NC_039553.1_201_757_10:0:0_9:0:0_2057	0	150	13.0	NC_039553.1	205	0	60	4S146M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	4	0	4	4	0.0	0.5	0	0.0	NC_039553.1_201_757_10:0:0_9:0:0_2057/F
NC_039553.1_207_813_7:0:0_7:0:0_d07	NC_039553.1_207_813_7:0:0_7:0:0_d07	0	150	13.0	NC_039553.1	207	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985714	0.985714	0	0.0	NC_039553.1_207_813_7:0:0_7:0:0_d07/F
NC_039553.1_208_738_5:0:0_9:0:0_1036	NC_039553.1_208_738_5:0:0_9:0:0_1036	0	150	13.0	NC_039553.1	208	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	NC_039553.1_208_738_5:0:0_9:0:0_1036/F
NC_039553.1_208_656_11:0:0_7:0:0_146b	NC_039553.1_208_656_11:0:0_7:0:0_146b	0	150	13.0	NC_039553.1	208	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_208_656_11:0:0_7:0:0_146b/F
NC_039553.1_208_670_6:0:0_6:0:0_1798	NC_039553.1_208_670_6:0:0_6:0:0_1798	0	150	13.0	NC_039553.1	208	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_208_670_6:0:0_6:0:0_1798/F
NC_039553.1_208_757_11:0:0_4:0:0_1d6a	NC_039553.1_208_757_11:0:0_4:0:0_1d6a	0	150	13.0	NC_039553.1	208	0	51	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_208_757_11:0:0_4:0:0_1d6a/F
NC_039553.1_211_673_3:0:0_9:0:0_cd	NC_039553.1_211_673_3:0:0_9:0:0_cd	0	150	13.0	NC_039553.1	211	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	NC_039553.1_211_673_3:0:0_9:0:0_cd/F
NC_039553.1_211_761_3:0:0_7:0:0_2443	NC_039553.1_211_761_3:0:0_7:0:0_2443	0	150	13.0	NC_039553.1	211	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	NC_039553.1_211_761_3:0:0_7:0:0_2443/F
NC_039553.1_210_686_6:0:0_1:0:0_2014	NC_039553.1_210_686_6:0:0_1:0:0_2014	0	150	13.0	NC_039553.1	214	0	60	4S146M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	4	0	4	4	0.0	0.5	3	0.0	NC_039553.1_210_686_6:0:0_1:0:0_2014/F
NC_039553.1_216_745_10:0:0_6:0:0_172a	NC_039553.1_216_745_10:0:0_6:0:0_172a	0	150	13.0	NC_039553.1	216	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	0	0.0	NC_039553.1_216_745_10:0:0_6:0:0_172a/F
NC_039553.1_216_696_5:0:0_6:0:0_2634	NC_039553.1_216_696_5:0:0_6:0:0_2634	0	150	13.0	NC_039553.1	216	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986106	0.985714	0	0.0	NC_039553.1_216_696_5:0:0_6:0:0_2634/F
NC_039553.1_218_709_7:0:0_9:0:0_e3d	NC_039553.1_218_709_7:0:0_9:0:0_e3d	0	150	13.0	NC_039553.1	218	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.98629	0.985714	0	0.0	NC_039553.1_218_709_7:0:0_9:0:0_e3d/F
NC_039553.1_218_815_8:0:0_4:0:0_1d9f	NC_039553.1_218_815_8:0:0_4:0:0_1d9f	0	150	13.0	NC_039553.1	218	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.986486	0.985714	0	0.0	NC_039553.1_218_815_8:0:0_4:0:0_1d9f/F
NC_039553.1_221_700_13:0:0_9:0:0_2597	NC_039553.1_221_700_13:0:0_9:0:0_2597	0	150	13.0	NC_039553.1	221	0	46	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_221_700_13:0:0_9:0:0_2597/F
NC_039553.1_223_689_9:0:0_4:0:0_69a	NC_039553.1_223_689_9:0:0_4:0:0_69a	0	150	13.0	NC_039553.1	223	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_223_689_9:0:0_4:0:0_69a/F
NC_039553.1_214_732_9:0:0_5:0:0_2204	NC_039553.1_214_732_9:0:0_5:0:0_2204	0	150	13.0	NC_039553.1	223	0	60	9S141M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	9	0	9	9	1.0	1.0	1	1.0	NC_039553.1_214_732_9:0:0_5:0:0_2204/F
NC_039553.1_233_750_8:0:0_9:0:0_2154	NC_039553.1_233_750_8:0:0_9:0:0_2154	0	150	13.0	NC_039553.1	233	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_233_750_8:0:0_9:0:0_2154/F
NC_039553.1_233_711_5:0:0_4:0:0_2623	NC_039553.1_233_711_5:0:0_4:0:0_2623	0	150	13.0	NC_039553.1	233	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	1	1.0	NC_039553.1_233_711_5:0:0_4:0:0_2623/F
NC_039553.1_234_698_10:0:0_9:0:0_109c	NC_039553.1_234_698_10:0:0_9:0:0_109c	0	150	13.0	NC_039553.1	234	0	59	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_234_698_10:0:0_9:0:0_109c/F
NC_039553.1_235_722_7:0:0_4:0:0_29a	NC_039553.1_235_722_7:0:0_4:0:0_29a	0	150	13.0	NC_039553.1	235	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.973312	0.971429	0	0.0	NC_039553.1_235_722_7:0:0_4:0:0_29a/F
NC_039553.1_235_779_7:0:0_9:0:0_12dc	NC_039553.1_235_779_7:0:0_9:0:0_12dc	0	150	13.0	NC_039553.1	235	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_235_779_7:0:0_9:0:0_12dc/F
NC_039553.1_235_723_5:0:0_13:0:0_1d32	NC_039553.1_235_723_5:0:0_13:0:0_1d32	0	150	13.0	NC_039553.1	235	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.972222	0.971429	1	0.0	NC_039553.1_235_723_5:0:0_13:0:0_1d32/F
NC_039553.1_236_742_11:0:0_9:0:0_1c2b	NC_039553.1_236_742_11:0:0_9:0:0_1c2b	0	150	13.0	NC_039553.1	236	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_236_742_11:0:0_9:0:0_1c2b/F
NC_039553.1_236_803_4:0:0_6:0:0_22b4	NC_039553.1_236_803_4:0:0_6:0:0_22b4	0	150	13.0	NC_039553.1	236	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.971828	0.971429	0	0.0	NC_039553.1_236_803_4:0:0_6:0:0_22b4/F
NC_039553.1_239_765_8:0:0_8:0:0_2114	NC_039553.1_239_765_8:0:0_8:0:0_2114	0	150	13.0	NC_039553.1	239	0	60	147M3S	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	3	3	147	0.0	0.5	0	0.0	NC_039553.1_239_765_8:0:0_8:0:0_2114/F
NC_039553.1_240_769_16:0:0_11:0:0_c96	NC_039553.1_240_769_16:0:0_11:0:0_c96	0	150	13.0	NC_039553.1	240	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	1.0	1.0	0	0.0	NC_039553.1_240_769_16:0:0_11:0:0_c96/F
NC_039553.1_241_790_9:0:0_6:0:0_160a	NC_039553.1_241_790_9:0:0_6:0:0_160a	0	150	13.0	NC_039553.1	241	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.985914	0.985714	1	1.0	NC_039553.1_241_790_9:0:0_6:0:0_160a/F
NC_039553.1_242_775_8:0:0_8:0:0_5e5	NC_039553.1_242_775_8:0:0_8:0:0_5e5	0	150	13.0	NC_039553.1	242	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.958317	0.957143	0	0.0	NC_039553.1_242_775_8:0:0_8:0:0_5e5/F
NC_039553.1_10_391_9:0:0_8:0:0_256b	NC_039553.1_10_391_9:0:0_8:0:0_256b	0	150	13.0	NC_039553.1	242	1	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.957742	0.957143	2	0.5	NC_039553.1_10_391_9:0:0_8:0:0_256b/R
NC_039553.1_246_791_5:0:0_7:0:0_a35	NC_039553.1_246_791_5:0:0_7:0:0_a35	0	150	13.0	NC_039553.1	246	0	60	150M	0	0	1	0	0	0	0.0	0	0	0	0.0	0	0.0	0	0	0	75	0.92957	0.928571	2	1.0	NC_039553.1_246_791_5:0:0_7:0:0_a35/F
